Index,CorrectRate,Score,ln,
14364,0.618,0.236,1.864590825,1.843845974
14651,0.618,0.236,1.843845974,1.864590825
14678,0.618,0.236,1.854164375,1.833633404
14736,0.618,0.236,1.833633404,1.833633404
15126,0.618,0.236,1.864590825,1.864590825
15284,0.618,0.236,1.833633404,1.854164375
15675,0.618,0.236,1.854164375,1.823524517
16322,0.618,0.236,1.823524517,1.854164375
16600,0.618,0.236,1.823524517,1.823524517
16883,0.618,0.236,1.854164375,1.864590825
16949,0.618,0.236,1.833633404,1.823524517
17749,0.618,0.236,1.864590825,1.823524517
17820,0.618,0.236,1.854164375,1.823524517
17948,0.618,0.236,1.843845974,1.833633404
18999,0.618,0.236,1.864590825,1.864590825
19438,0.618,0.236,1.843845974,1.843845974
19842,0.618,0.236,1.843845974,1.833633404
19908,0.618,0.236,1.843845974,1.864590825
20488,0.618,0.236,1.833633404,1.843845974
20503,0.618,0.236,1.823524517,1.823524517
20895,0.618,0.236,1.833633404,1.843845974
21191,0.618,0.236,1.854164375,1.864590825
21754,0.618,0.236,1.823524517,1.854164375
22811,0.618,0.236,1.823524517,1.843845974
22862,0.618,0.236,1.833633404,1.864590825
23677,0.618,0.236,1.854164375,1.833633404
23794,0.618,0.236,1.823524517,1.854164375
23981,0.618,0.236,1.843845974,1.854164375
24355,0.618,0.236,1.843845974,1.854164375
26013,0.618,0.236,1.854164375,1.864590825
26041,0.618,0.236,1.823524517,1.843845974
26547,0.618,0.236,1.843845974,1.854164375
27007,0.618,0.236,1.864590825,1.854164375
27240,0.618,0.236,1.864590825,1.843845974
27902,0.618,0.236,1.823524517,1.864590825
28602,0.618,0.236,1.854164375,1.854164375
29074,0.618,0.236,1.823524517,1.864590825
29340,0.618,0.236,1.833633404,1.823524517
29809,0.618,0.236,1.843845974,1.854164375
29819,0.618,0.236,1.823524517,1.833633404
31605,0.618,0.236,1.843845974,1.833633404
31817,0.618,0.236,1.833633404,1.854164375
32140,0.618,0.236,1.833633404,1.843845974
32270,0.618,0.236,1.854164375,1.833633404
32404,0.618,0.236,1.864590825,1.854164375
32530,0.618,0.236,1.864590825,1.833633404
33070,0.618,0.236,1.864590825,1.854164375
33126,0.618,0.236,1.864590825,1.864590825
33183,0.618,0.236,1.823524517,1.864590825
33355,0.618,0.236,1.854164375,1.843845974
33501,0.618,0.236,1.843845974,1.864590825
33648,0.618,0.236,1.843845974,1.854164375
33738,0.618,0.236,1.823524517,1.833633404
34060,0.618,0.236,1.823524517,1.864590825
34407,0.618,0.236,1.843845974,1.854164375
34767,0.618,0.236,1.823524517,1.864590825
35056,0.618,0.236,1.833633404,1.854164375
35362,0.618,0.236,1.833633404,1.854164375
35792,0.618,0.236,1.833633404,1.823524517
36187,0.618,0.236,1.864590825,1.854164375
36431,0.618,0.236,1.854164375,1.833633404
37129,0.618,0.236,1.823524517,1.843845974
37421,0.618,0.236,1.833633404,1.823524517
37488,0.618,0.236,1.854164375,1.833633404
37596,0.618,0.236,1.823524517,1.833633404
37608,0.618,0.236,1.823524517,1.833633404
37936,0.618,0.236,1.864590825,1.864590825
38517,0.618,0.236,1.843845974,1.843845974
38704,0.618,0.236,1.833633404,1.823524517
38983,0.618,0.236,1.823524517,1.854164375
39200,0.618,0.236,1.833633404,1.833633404
39250,0.618,0.236,1.833633404,1.854164375
39428,0.618,0.236,1.843845974,1.864590825
39758,0.618,0.236,1.823524517,1.843845974
39944,0.618,0.236,1.854164375,1.823524517
39976,0.618,0.236,1.864590825,1.864590825
40023,0.618,0.236,1.864590825,1.823524517
40203,0.618,0.236,1.833633404,1.833633404
40546,0.618,0.236,1.843845974,1.854164375
41362,0.618,0.236,1.843845974,1.843845974
42538,0.618,0.236,1.843845974,1.864590825
43419,0.618,0.236,1.843845974,1.843845974
43435,0.618,0.236,1.864590825,1.854164375
43909,0.618,0.236,1.843845974,1.843845974
44150,0.618,0.236,1.864590825,1.843845974
44350,0.618,0.236,1.823524517,1.833633404
44507,0.618,0.236,1.833633404,1.833633404
44517,0.618,0.236,1.823524517,1.843845974
44546,0.618,0.236,1.823524517,1.854164375
45144,0.618,0.236,1.823524517,1.823524517
45618,0.618,0.236,1.823524517,1.823524517
45729,0.618,0.236,1.864590825,1.823524517
45931,0.618,0.236,1.823524517,1.823524517
45935,0.618,0.236,1.833633404,1.833633404
46456,0.618,0.236,1.843845974,1.833633404
46568,0.618,0.236,1.843845974,1.864590825
46737,0.618,0.236,1.854164375,1.823524517
46858,0.618,0.236,1.854164375,1.854164375
47056,0.618,0.236,1.843845974,1.843845974
47708,0.618,0.236,1.843845974,1.833633404
48150,0.618,0.236,1.864590825,1.864590825
49397,0.618,0.236,1.864590825,1.864590825
49515,0.618,0.236,1.843845974,1.864590825
49710,0.618,0.236,1.854164375,1.843845974
49758,0.618,0.236,1.833633404,1.843845974
49796,0.618,0.236,1.833633404,1.843845974
217,0.62,0.24,1.857381557,1.836850586
253,0.62,0.24,1.826741699,1.847063156
263,0.62,0.24,1.826741699,1.867808006
392,0.62,0.24,1.847063156,1.867808006
700,0.62,0.24,1.836850586,1.857381557
940,0.62,0.24,1.867808006,1.826741699
1176,0.62,0.24,1.836850586,1.836850586
1280,0.62,0.24,1.836850586,1.857381557
1313,0.62,0.24,1.847063156,1.826741699
1319,0.62,0.24,1.867808006,1.847063156
1727,0.62,0.24,1.847063156,1.857381557
2256,0.62,0.24,1.826741699,1.867808006
2425,0.62,0.24,1.847063156,1.847063156
2882,0.62,0.24,1.836850586,1.867808006
2904,0.62,0.24,1.826741699,1.857381557
3095,0.62,0.24,1.867808006,1.857381557
4802,0.62,0.24,1.867808006,1.857381557
4919,0.62,0.24,1.867808006,1.847063156
5280,0.62,0.24,1.867808006,1.826741699
5290,0.62,0.24,1.836850586,1.847063156
5922,0.62,0.24,1.857381557,1.836850586
6047,0.62,0.24,1.857381557,1.867808006
6231,0.62,0.24,1.826741699,1.867808006
6567,0.62,0.24,1.857381557,1.836850586
6587,0.62,0.24,1.867808006,1.857381557
7074,0.62,0.24,1.847063156,1.826741699
7205,0.62,0.24,1.826741699,1.867808006
7218,0.62,0.24,1.826741699,1.826741699
7245,0.62,0.24,1.867808006,1.836850586
7657,0.62,0.24,1.847063156,1.857381557
7664,0.62,0.24,1.826741699,1.826741699
7761,0.62,0.24,1.867808006,1.867808006
8170,0.62,0.24,1.867808006,1.857381557
8192,0.62,0.24,1.847063156,1.867808006
8417,0.62,0.24,1.857381557,1.836850586
8446,0.62,0.24,1.867808006,1.857381557
8709,0.62,0.24,1.857381557,1.836850586
8720,0.62,0.24,1.847063156,1.836850586
9179,0.62,0.24,1.847063156,1.836850586
9674,0.62,0.24,1.857381557,1.857381557
9737,0.62,0.24,1.847063156,1.867808006
9978,0.62,0.24,1.857381557,1.836850586
10075,0.62,0.24,1.836850586,1.847063156
10125,0.62,0.24,1.826741699,1.857381557
10458,0.62,0.24,1.836850586,1.857381557
10508,0.62,0.24,1.826741699,1.867808006
10658,0.62,0.24,1.857381557,1.847063156
11094,0.62,0.24,1.857381557,1.826741699
11250,0.62,0.24,1.857381557,1.836850586
11298,0.62,0.24,1.867808006,1.847063156
11365,0.62,0.24,1.847063156,1.867808006
11840,0.62,0.24,1.826741699,1.867808006
12393,0.62,0.24,1.857381557,1.867808006
12585,0.62,0.24,1.826741699,1.867808006
12862,0.62,0.24,1.826741699,1.826741699
13257,0.62,0.24,1.836850586,1.857381557
13336,0.62,0.24,1.847063156,1.826741699
13716,0.62,0.24,1.847063156,1.847063156
14002,0.62,0.24,1.857381557,1.826741699
14089,0.62,0.24,1.857381557,1.826741699
14943,0.62,0.24,1.857381557,1.826741699
14993,0.62,0.24,1.836850586,1.847063156
15222,0.62,0.24,1.826741699,1.826741699
15544,0.62,0.24,1.857381557,1.857381557
15912,0.62,0.24,1.867808006,1.826741699
15921,0.62,0.24,1.867808006,1.826741699
16426,0.62,0.24,1.836850586,1.867808006
16512,0.62,0.24,1.847063156,1.857381557
16563,0.62,0.24,1.836850586,1.847063156
16656,0.62,0.24,1.867808006,1.836850586
16732,0.62,0.24,1.847063156,1.867808006
17045,0.62,0.24,1.826741699,1.847063156
18767,0.62,0.24,1.836850586,1.836850586
18819,0.62,0.24,1.826741699,1.867808006
19471,0.62,0.24,1.847063156,1.857381557
19500,0.62,0.24,1.857381557,1.826741699
19678,0.62,0.24,1.867808006,1.836850586
19966,0.62,0.24,1.847063156,1.857381557
20420,0.62,0.24,1.836850586,1.826741699
20704,0.62,0.24,1.826741699,1.826741699
21058,0.62,0.24,1.826741699,1.867808006
21282,0.62,0.24,1.836850586,1.847063156
21287,0.62,0.24,1.826741699,1.847063156
21316,0.62,0.24,1.857381557,1.836850586
21991,0.62,0.24,1.826741699,1.847063156
22033,0.62,0.24,1.836850586,1.826741699
22473,0.62,0.24,1.857381557,1.836850586
23327,0.62,0.24,1.867808006,1.826741699
23529,0.62,0.24,1.836850586,1.847063156
25079,0.62,0.24,1.847063156,1.867808006
26709,0.62,0.24,1.826741699,1.867808006
27122,0.62,0.24,1.836850586,1.826741699
27132,0.62,0.24,1.857381557,1.836850586
27594,0.62,0.24,1.867808006,1.857381557
27698,0.62,0.24,1.857381557,1.826741699
27980,0.62,0.24,1.826741699,1.836850586
28074,0.62,0.24,1.826741699,1.857381557
28108,0.62,0.24,1.857381557,1.826741699
28339,0.62,0.24,1.826741699,1.836850586
29387,0.62,0.24,1.857381557,1.826741699
29638,0.62,0.24,1.836850586,1.847063156
30499,0.62,0.24,1.847063156,1.847063156
31282,0.62,0.24,1.826741699,1.836850586
32137,0.62,0.24,1.847063156,1.857381557
32180,0.62,0.24,1.836850586,1.836850586
32459,0.62,0.24,1.826741699,1.857381557
32650,0.62,0.24,1.867808006,1.867808006
33342,0.62,0.24,1.857381557,1.857381557
33512,0.62,0.24,1.847063156,1.847063156
33778,0.62,0.24,1.857381557,1.847063156
33795,0.62,0.24,1.867808006,1.857381557
34065,0.62,0.24,1.857381557,1.836850586
34165,0.62,0.24,1.836850586,1.836850586
34348,0.62,0.24,1.857381557,1.867808006
34696,0.62,0.24,1.847063156,1.867808006
35118,0.62,0.24,1.867808006,1.826741699
35271,0.62,0.24,1.836850586,1.867808006
35274,0.62,0.24,1.857381557,1.847063156
35328,0.62,0.24,1.836850586,1.857381557
35624,0.62,0.24,1.867808006,1.867808006
35902,0.62,0.24,1.826741699,1.857381557
36078,0.62,0.24,1.867808006,1.826741699
36319,0.62,0.24,1.847063156,1.847063156
37826,0.62,0.24,1.847063156,1.847063156
37971,0.62,0.24,1.836850586,1.867808006
37974,0.62,0.24,1.867808006,1.857381557
38504,0.62,0.24,1.867808006,1.847063156
38640,0.62,0.24,1.847063156,1.836850586
38956,0.62,0.24,1.847063156,1.857381557
39007,0.62,0.24,1.867808006,1.857381557
39406,0.62,0.24,1.826741699,1.857381557
40055,0.62,0.24,1.836850586,1.857381557
40654,0.62,0.24,1.826741699,1.847063156
40707,0.62,0.24,1.836850586,1.826741699
41118,0.62,0.24,1.847063156,1.867808006
42013,0.62,0.24,1.826741699,1.857381557
42186,0.62,0.24,1.826741699,1.857381557
42195,0.62,0.24,1.847063156,1.857381557
42222,0.62,0.24,1.826741699,1.826741699
42262,0.62,0.24,1.867808006,1.826741699
42458,0.62,0.24,1.867808006,1.857381557
42866,0.62,0.24,1.867808006,1.826741699
43399,0.62,0.24,1.836850586,1.836850586
43549,0.62,0.24,1.826741699,1.836850586
43916,0.62,0.24,1.857381557,1.826741699
44475,0.62,0.24,1.826741699,1.847063156
44757,0.62,0.24,1.847063156,1.847063156
45150,0.62,0.24,1.836850586,1.847063156
45182,0.62,0.24,1.847063156,1.857381557
47726,0.62,0.24,1.867808006,1.847063156
49338,0.62,0.24,1.836850586,1.847063156
49600,0.62,0.24,1.836850586,1.826741699
49941,0.62,0.24,1.836850586,1.857381557
662,0.622,0.244,1.850269976,1.871014827
672,0.622,0.244,1.840057406,1.829948519
1789,0.622,0.244,1.829948519,1.871014827
2371,0.622,0.244,1.850269976,1.829948519
3016,0.622,0.244,1.850269976,1.829948519
3132,0.622,0.244,1.871014827,1.860588377
3562,0.622,0.244,1.850269976,1.829948519
4048,0.622,0.244,1.829948519,1.829948519
4102,0.622,0.244,1.860588377,1.829948519
4544,0.622,0.244,1.840057406,1.840057406
5296,0.622,0.244,1.840057406,1.829948519
5652,0.622,0.244,1.850269976,1.860588377
5818,0.622,0.244,1.871014827,1.850269976
6045,0.622,0.244,1.850269976,1.829948519
6225,0.622,0.244,1.871014827,1.871014827
6394,0.622,0.244,1.871014827,1.871014827
6690,0.622,0.244,1.871014827,1.829948519
6705,0.622,0.244,1.850269976,1.860588377
7985,0.622,0.244,1.850269976,1.850269976
8404,0.622,0.244,1.829948519,1.871014827
8554,0.622,0.244,1.850269976,1.860588377
9191,0.622,0.244,1.860588377,1.871014827
9246,0.622,0.244,1.871014827,1.829948519
9507,0.622,0.244,1.850269976,1.860588377
9513,0.622,0.244,1.829948519,1.829948519
9856,0.622,0.244,1.850269976,1.829948519
9945,0.622,0.244,1.840057406,1.829948519
10154,0.622,0.244,1.840057406,1.860588377
10409,0.622,0.244,1.860588377,1.860588377
11224,0.622,0.244,1.840057406,1.871014827
11424,0.622,0.244,1.829948519,1.871014827
11703,0.622,0.244,1.840057406,1.860588377
12209,0.622,0.244,1.860588377,1.860588377
12364,0.622,0.244,1.850269976,1.840057406
12517,0.622,0.244,1.850269976,1.871014827
12602,0.622,0.244,1.871014827,1.829948519
12807,0.622,0.244,1.860588377,1.871014827
13586,0.622,0.244,1.850269976,1.829948519
13620,0.622,0.244,1.829948519,1.871014827
14142,0.622,0.244,1.829948519,1.860588377
14576,0.622,0.244,1.829948519,1.860588377
14717,0.622,0.244,1.860588377,1.829948519
14922,0.622,0.244,1.850269976,1.840057406
15265,0.622,0.244,1.829948519,1.829948519
15398,0.622,0.244,1.850269976,1.860588377
15596,0.622,0.244,1.840057406,1.850269976
15794,0.622,0.244,1.860588377,1.871014827
15915,0.622,0.244,1.840057406,1.840057406
16556,0.622,0.244,1.860588377,1.840057406
16859,0.622,0.244,1.840057406,1.871014827
17330,0.622,0.244,1.860588377,1.850269976
17885,0.622,0.244,1.850269976,1.840057406
19044,0.622,0.244,1.829948519,1.829948519
19167,0.622,0.244,1.840057406,1.829948519
19339,0.622,0.244,1.860588377,1.860588377
19819,0.622,0.244,1.850269976,1.850269976
20345,0.622,0.244,1.850269976,1.871014827
21220,0.622,0.244,1.829948519,1.840057406
21342,0.622,0.244,1.860588377,1.840057406
21383,0.622,0.244,1.860588377,1.829948519
21892,0.622,0.244,1.871014827,1.829948519
22196,0.622,0.244,1.840057406,1.840057406
22657,0.622,0.244,1.829948519,1.850269976
22941,0.622,0.244,1.850269976,1.840057406
24246,0.622,0.244,1.850269976,1.860588377
25245,0.622,0.244,1.840057406,1.829948519
26265,0.622,0.244,1.860588377,1.850269976
27159,0.622,0.244,1.829948519,1.829948519
27295,0.622,0.244,1.829948519,1.860588377
27316,0.622,0.244,1.860588377,1.850269976
27344,0.622,0.244,1.860588377,1.840057406
27358,0.622,0.244,1.829948519,1.850269976
28179,0.622,0.244,1.871014827,1.829948519
28360,0.622,0.244,1.871014827,1.871014827
28435,0.622,0.244,1.871014827,1.840057406
28555,0.622,0.244,1.829948519,1.829948519
28558,0.622,0.244,1.829948519,1.850269976
28568,0.622,0.244,1.871014827,1.850269976
28612,0.622,0.244,1.850269976,1.850269976
28886,0.622,0.244,1.850269976,1.850269976
29211,0.622,0.244,1.840057406,1.871014827
29382,0.622,0.244,1.860588377,1.860588377
29664,0.622,0.244,1.840057406,1.829948519
29721,0.622,0.244,1.850269976,1.840057406
30052,0.622,0.244,1.840057406,1.840057406
30180,0.622,0.244,1.850269976,1.860588377
30310,0.622,0.244,1.860588377,1.871014827
30662,0.622,0.244,1.850269976,1.840057406
30870,0.622,0.244,1.860588377,1.860588377
31325,0.622,0.244,1.840057406,1.829948519
32246,0.622,0.244,1.850269976,1.850269976
32519,0.622,0.244,1.829948519,1.871014827
32713,0.622,0.244,1.840057406,1.829948519
33326,0.622,0.244,1.829948519,1.850269976
34063,0.622,0.244,1.829948519,1.840057406
34281,0.622,0.244,1.860588377,1.840057406
34361,0.622,0.244,1.829948519,1.829948519
34547,0.622,0.244,1.871014827,1.840057406
34581,0.622,0.244,1.829948519,1.840057406
34855,0.622,0.244,1.829948519,1.840057406
35013,0.622,0.244,1.840057406,1.840057406
35019,0.622,0.244,1.829948519,1.871014827
35582,0.622,0.244,1.840057406,1.840057406
35645,0.622,0.244,1.829948519,1.829948519
36568,0.622,0.244,1.840057406,1.860588377
36901,0.622,0.244,1.840057406,1.860588377
37450,0.622,0.244,1.871014827,1.871014827
37876,0.622,0.244,1.829948519,1.850269976
37934,0.622,0.244,1.871014827,1.829948519
38110,0.622,0.244,1.840057406,1.860588377
39148,0.622,0.244,1.850269976,1.850269976
39215,0.622,0.244,1.871014827,1.871014827
40199,0.622,0.244,1.829948519,1.840057406
40378,0.622,0.244,1.860588377,1.829948519
40789,0.622,0.244,1.840057406,1.840057406
41343,0.622,0.244,1.860588377,1.840057406
41514,0.622,0.244,1.871014827,1.829948519
41532,0.622,0.244,1.871014827,1.829948519
42113,0.622,0.244,1.829948519,1.871014827
42343,0.622,0.244,1.871014827,1.860588377
42967,0.622,0.244,1.840057406,1.840057406
43045,0.622,0.244,1.850269976,1.871014827
43254,0.622,0.244,1.871014827,1.840057406
43410,0.622,0.244,1.871014827,1.860588377
43439,0.622,0.244,1.829948519,1.871014827
43509,0.622,0.244,1.860588377,1.840057406
43695,0.622,0.244,1.860588377,1.840057406
43770,0.622,0.244,1.871014827,1.871014827
43857,0.622,0.244,1.850269976,1.829948519
44567,0.622,0.244,1.871014827,1.840057406
44990,0.622,0.244,1.850269976,1.850269976
45236,0.622,0.244,1.871014827,1.840057406
45353,0.622,0.244,1.860588377,1.871014827
45581,0.622,0.244,1.860588377,1.871014827
45834,0.622,0.244,1.871014827,1.840057406
45883,0.622,0.244,1.829948519,1.850269976
46470,0.622,0.244,1.871014827,1.840057406
46922,0.622,0.244,1.829948519,1.829948519
47072,0.622,0.244,1.860588377,1.829948519
47219,0.622,0.244,1.871014827,1.871014827
47230,0.622,0.244,1.850269976,1.829948519
47575,0.622,0.244,1.871014827,1.840057406
47756,0.622,0.244,1.871014827,1.840057406
47884,0.622,0.244,1.850269976,1.871014827
47977,0.622,0.244,1.840057406,1.829948519
48068,0.622,0.244,1.829948519,1.850269976
48158,0.622,0.244,1.829948519,1.840057406
48313,0.622,0.244,1.871014827,1.840057406
49709,0.622,0.244,1.871014827,1.850269976
849,0.624,0.248,1.833145045,1.843253932
1260,0.624,0.248,1.833145045,1.863784903
2447,0.624,0.248,1.833145045,1.833145045
2966,0.624,0.248,1.863784903,1.853466501
3296,0.624,0.248,1.833145045,1.874211352
3320,0.624,0.248,1.863784903,1.833145045
3590,0.624,0.248,1.843253932,1.853466501
3927,0.624,0.248,1.833145045,1.853466501
3947,0.624,0.248,1.833145045,1.863784903
4002,0.624,0.248,1.853466501,1.833145045
4122,0.624,0.248,1.843253932,1.833145045
4128,0.624,0.248,1.833145045,1.874211352
4466,0.624,0.248,1.874211352,1.853466501
5072,0.624,0.248,1.874211352,1.874211352
5344,0.624,0.248,1.833145045,1.853466501
6795,0.624,0.248,1.843253932,1.833145045
6981,0.624,0.248,1.863784903,1.853466501
7047,0.624,0.248,1.853466501,1.833145045
7066,0.624,0.248,1.874211352,1.843253932
7168,0.624,0.248,1.874211352,1.853466501
8202,0.624,0.248,1.843253932,1.853466501
8522,0.624,0.248,1.833145045,1.853466501
9061,0.624,0.248,1.833145045,1.874211352
9099,0.624,0.248,1.874211352,1.833145045
9301,0.624,0.248,1.853466501,1.863784903
10732,0.624,0.248,1.863784903,1.863784903
11479,0.624,0.248,1.853466501,1.863784903
11901,0.624,0.248,1.833145045,1.863784903
12055,0.624,0.248,1.874211352,1.853466501
12301,0.624,0.248,1.853466501,1.874211352
12965,0.624,0.248,1.843253932,1.863784903
13026,0.624,0.248,1.843253932,1.833145045
13313,0.624,0.248,1.863784903,1.874211352
13401,0.624,0.248,1.853466501,1.874211352
13538,0.624,0.248,1.863784903,1.874211352
13614,0.624,0.248,1.853466501,1.863784903
14382,0.624,0.248,1.853466501,1.874211352
14847,0.624,0.248,1.853466501,1.874211352
15399,0.624,0.248,1.874211352,1.843253932
15668,0.624,0.248,1.853466501,1.843253932
15824,0.624,0.248,1.863784903,1.833145045
15909,0.624,0.248,1.833145045,1.863784903
16391,0.624,0.248,1.863784903,1.833145045
16483,0.624,0.248,1.853466501,1.863784903
16794,0.624,0.248,1.853466501,1.863784903
17162,0.624,0.248,1.833145045,1.843253932
17632,0.624,0.248,1.853466501,1.853466501
17715,0.624,0.248,1.863784903,1.863784903
17729,0.624,0.248,1.863784903,1.874211352
17970,0.624,0.248,1.853466501,1.833145045
18005,0.624,0.248,1.863784903,1.833145045
18090,0.624,0.248,1.863784903,1.874211352
18159,0.624,0.248,1.874211352,1.833145045
18935,0.624,0.248,1.874211352,1.874211352
19029,0.624,0.248,1.853466501,1.853466501
19374,0.624,0.248,1.833145045,1.863784903
19804,0.624,0.248,1.853466501,1.874211352
20337,0.624,0.248,1.853466501,1.874211352
21125,0.624,0.248,1.833145045,1.843253932
21165,0.624,0.248,1.833145045,1.863784903
21343,0.624,0.248,1.863784903,1.874211352
21979,0.624,0.248,1.863784903,1.833145045
22226,0.624,0.248,1.874211352,1.874211352
22525,0.624,0.248,1.863784903,1.853466501
22658,0.624,0.248,1.843253932,1.874211352
22929,0.624,0.248,1.863784903,1.853466501
23698,0.624,0.248,1.863784903,1.874211352
24086,0.624,0.248,1.874211352,1.833145045
24768,0.624,0.248,1.853466501,1.874211352
24825,0.624,0.248,1.833145045,1.853466501
25118,0.624,0.248,1.863784903,1.874211352
25158,0.624,0.248,1.853466501,1.853466501
25164,0.624,0.248,1.853466501,1.833145045
25391,0.624,0.248,1.833145045,1.853466501
26444,0.624,0.248,1.843253932,1.863784903
26844,0.624,0.248,1.863784903,1.843253932
27012,0.624,0.248,1.863784903,1.853466501
27140,0.624,0.248,1.874211352,1.863784903
27667,0.624,0.248,1.853466501,1.874211352
28071,0.624,0.248,1.874211352,1.874211352
28378,0.624,0.248,1.863784903,1.863784903
28463,0.624,0.248,1.843253932,1.843253932
28999,0.624,0.248,1.853466501,1.863784903
30063,0.624,0.248,1.843253932,1.863784903
30128,0.624,0.248,1.843253932,1.874211352
30694,0.624,0.248,1.833145045,1.874211352
30975,0.624,0.248,1.853466501,1.853466501
31791,0.624,0.248,1.863784903,1.843253932
32207,0.624,0.248,1.853466501,1.874211352
32752,0.624,0.248,1.874211352,1.843253932
33160,0.624,0.248,1.853466501,1.863784903
33196,0.624,0.248,1.863784903,1.853466501
33258,0.624,0.248,1.843253932,1.874211352
33851,0.624,0.248,1.863784903,1.843253932
33861,0.624,0.248,1.874211352,1.863784903
33944,0.624,0.248,1.843253932,1.863784903
34312,0.624,0.248,1.843253932,1.863784903
36454,0.624,0.248,1.874211352,1.863784903
36641,0.624,0.248,1.843253932,1.833145045
37133,0.624,0.248,1.843253932,1.843253932
37137,0.624,0.248,1.833145045,1.874211352
37325,0.624,0.248,1.843253932,1.853466501
38993,0.624,0.248,1.863784903,1.863784903
39178,0.624,0.248,1.863784903,1.874211352
39317,0.624,0.248,1.863784903,1.843253932
39633,0.624,0.248,1.843253932,1.833145045
40541,0.624,0.248,1.863784903,1.874211352
40625,0.624,0.248,1.874211352,1.853466501
41210,0.624,0.248,1.853466501,1.863784903
42213,0.624,0.248,1.833145045,1.874211352
42504,0.624,0.248,1.833145045,1.874211352
42729,0.624,0.248,1.853466501,1.853466501
42732,0.624,0.248,1.843253932,1.853466501
43382,0.624,0.248,1.863784903,1.833145045
43562,0.624,0.248,1.863784903,1.853466501
43876,0.624,0.248,1.874211352,1.863784903
43955,0.624,0.248,1.863784903,1.874211352
44008,0.624,0.248,1.874211352,1.874211352
44284,0.624,0.248,1.843253932,1.843253932
44330,0.624,0.248,1.874211352,1.863784903
44368,0.624,0.248,1.874211352,1.863784903
44857,0.624,0.248,1.863784903,1.863784903
45251,0.624,0.248,1.863784903,1.833145045
46531,0.624,0.248,1.843253932,1.843253932
46778,0.624,0.248,1.863784903,1.833145045
46969,0.624,0.248,1.843253932,1.833145045
47292,0.624,0.248,1.833145045,1.833145045
47610,0.624,0.248,1.833145045,1.843253932
47908,0.624,0.248,1.843253932,1.863784903
47997,0.624,0.248,1.863784903,1.853466501
48331,0.624,0.248,1.833145045,1.833145045
48737,0.624,0.248,1.843253932,1.863784903
48777,0.624,0.248,1.843253932,1.853466501
48925,0.624,0.248,1.874211352,1.874211352
49131,0.624,0.248,1.874211352,1.833145045
49377,0.624,0.248,1.863784903,1.843253932
49656,0.624,0.248,1.874211352,1.843253932
49791,0.624,0.248,1.843253932,1.874211352
49969,0.624,0.248,1.874211352,1.843253932
214,0.626,0.252,1.846440228,1.856652798
384,0.626,0.252,1.866971199,1.866971199
738,0.626,0.252,1.846440228,1.866971199
876,0.626,0.252,1.846440228,1.877397649
1193,0.626,0.252,1.846440228,1.877397649
1487,0.626,0.252,1.856652798,1.877397649
1657,0.626,0.252,1.846440228,1.856652798
1863,0.626,0.252,1.866971199,1.856652798
2287,0.626,0.252,1.856652798,1.866971199
2627,0.626,0.252,1.877397649,1.877397649
3338,0.626,0.252,1.836331341,1.877397649
3480,0.626,0.252,1.877397649,1.856652798
3564,0.626,0.252,1.856652798,1.846440228
3717,0.626,0.252,1.846440228,1.836331341
4552,0.626,0.252,1.866971199,1.866971199
4561,0.626,0.252,1.856652798,1.877397649
4893,0.626,0.252,1.877397649,1.866971199
4906,0.626,0.252,1.846440228,1.836331341
5371,0.626,0.252,1.866971199,1.866971199
5468,0.626,0.252,1.836331341,1.846440228
5978,0.626,0.252,1.866971199,1.846440228
6362,0.626,0.252,1.856652798,1.836331341
6600,0.626,0.252,1.846440228,1.866971199
6826,0.626,0.252,1.836331341,1.836331341
6841,0.626,0.252,1.846440228,1.877397649
7021,0.626,0.252,1.866971199,1.877397649
7347,0.626,0.252,1.877397649,1.877397649
7366,0.626,0.252,1.856652798,1.836331341
7506,0.626,0.252,1.856652798,1.836331341
7742,0.626,0.252,1.877397649,1.877397649
8089,0.626,0.252,1.836331341,1.877397649
8131,0.626,0.252,1.836331341,1.877397649
8369,0.626,0.252,1.836331341,1.856652798
8616,0.626,0.252,1.877397649,1.846440228
8712,0.626,0.252,1.836331341,1.846440228
9001,0.626,0.252,1.846440228,1.866971199
10202,0.626,0.252,1.866971199,1.856652798
10518,0.626,0.252,1.846440228,1.856652798
10898,0.626,0.252,1.836331341,1.846440228
10907,0.626,0.252,1.856652798,1.877397649
10934,0.626,0.252,1.846440228,1.836331341
11600,0.626,0.252,1.856652798,1.856652798
11931,0.626,0.252,1.836331341,1.856652798
12739,0.626,0.252,1.846440228,1.846440228
13351,0.626,0.252,1.846440228,1.846440228
13592,0.626,0.252,1.866971199,1.877397649
13743,0.626,0.252,1.846440228,1.866971199
14285,0.626,0.252,1.846440228,1.836331341
14295,0.626,0.252,1.856652798,1.866971199
14739,0.626,0.252,1.877397649,1.846440228
14842,0.626,0.252,1.866971199,1.877397649
15512,0.626,0.252,1.836331341,1.866971199
16174,0.626,0.252,1.836331341,1.856652798
16326,0.626,0.252,1.856652798,1.866971199
16344,0.626,0.252,1.866971199,1.866971199
16358,0.626,0.252,1.877397649,1.836331341
16662,0.626,0.252,1.846440228,1.866971199
17070,0.626,0.252,1.877397649,1.877397649
17350,0.626,0.252,1.856652798,1.866971199
17802,0.626,0.252,1.836331341,1.877397649
17947,0.626,0.252,1.866971199,1.856652798
